1566612655.76,Created on: ,2019-08-23 22:10:55.156
Timestamp,Barometer,Temperature
2019-08-23 22:10:55.156,-999.99,-999.99
2019-08-23 22:10:58.156,-999.99,-999.99
2019-08-23 22:11:01.156,-999.99,-999.99
2019-08-23 22:11:04.156,-999.99,-999.99
2019-08-23 22:11:07.156,-999.99,-999.99
2019-08-23 22:11:10.156,-999.99,-999.99
