1566615165.7,Created on: ,2019-08-23 22:52:45.156
Timestamp,Barometer,Temperature
2019-08-23 22:52:45.156,-999.99,-999.99
2019-08-23 22:52:48.156,-999.99,-999.99
2019-08-23 22:52:51.156,-999.99,-999.99
2019-08-23 22:52:54.156,-999.99,-999.99
2019-08-23 22:52:57.156,-999.99,-999.99
2019-08-23 22:53:00.156,-999.99,-999.99
2019-08-23 22:53:03.156,-999.99,-999.99
2019-08-23 22:53:06.156,-999.99,-999.99
2019-08-23 22:53:09.156,-999.99,-999.99
2019-08-23 22:53:12.156,-999.99,-999.99
2019-08-23 22:53:15.156,-999.99,-999.99
2019-08-23 22:53:18.156,-999.99,-999.99
2019-08-23 22:53:21.156,-999.99,-999.99
2019-08-23 22:53:24.156,-999.99,-999.99
2019-08-23 22:53:27.156,-999.99,-999.99
2019-08-23 22:53:30.156,-999.99,-999.99
2019-08-23 22:53:33.156,-999.99,-999.99
2019-08-23 22:53:36.156,-999.99,-999.99
2019-08-23 22:53:39.156,-999.99,-999.99
2019-08-23 22:53:42.156,-999.99,-999.99
2019-08-23 22:53:45.156,-999.99,-999.99
2019-08-23 22:53:48.156,-999.99,-999.99
2019-08-23 22:53:51.156,-999.99,-999.99
2019-08-23 22:53:54.156,-999.99,-999.99
2019-08-23 22:53:57.156,-999.99,-999.99
2019-08-23 22:54:00.156,-999.99,-999.99
2019-08-23 22:54:03.156,-999.99,-999.99
2019-08-23 22:54:06.156,-999.99,-999.99
2019-08-23 22:54:09.156,-999.99,-999.99
2019-08-23 22:54:12.156,-999.99,-999.99
2019-08-23 22:54:15.156,-999.99,-999.99
2019-08-23 22:54:18.156,-999.99,-999.99
2019-08-23 22:54:21.156,-999.99,-999.99
2019-08-23 22:54:24.156,-999.99,-999.99
2019-08-23 22:54:27.156,-999.99,-999.99
2019-08-23 22:54:30.156,-999.99,-999.99
2019-08-23 22:54:33.156,-999.99,-999.99
2019-08-23 22:54:36.156,-999.99,-999.99
2019-08-23 22:54:39.156,-999.99,-999.99
2019-08-23 22:54:42.156,-999.99,-999.99
2019-08-23 22:54:45.156,-999.99,-999.99
2019-08-23 22:54:48.156,-999.99,-999.99
2019-08-23 22:54:51.156,-999.99,-999.99
2019-08-23 22:54:54.156,-999.99,-999.99
2019-08-23 22:54:57.156,-999.99,-999.99
2019-08-23 22:55:00.156,-999.99,-999.99
2019-08-23 22:55:03.156,-999.99,-999.99
2019-08-23 22:55:06.156,-999.99,-999.99
2019-08-23 22:55:09.156,-999.99,-999.99
2019-08-23 22:55:12.156,-999.99,-999.99
2019-08-23 22:55:15.156,-999.99,-999.99
2019-08-23 22:55:18.156,-999.99,-999.99
2019-08-23 22:55:21.156,-999.99,-999.99
2019-08-23 22:55:24.156,-999.99,-999.99
2019-08-23 22:55:27.156,-999.99,-999.99
2019-08-23 22:55:30.156,-999.99,-999.99
2019-08-23 22:55:33.156,-999.99,-999.99
2019-08-23 22:55:36.156,-999.99,-999.99
2019-08-23 22:55:39.156,-999.99,-999.99
2019-08-23 22:55:42.156,-999.99,-999.99
2019-08-23 22:55:45.156,-999.99,-999.99
2019-08-23 22:55:48.156,-999.99,-999.99
