1566613859.42,Created on: ,2019-08-23 22:30:59.156
Timestamp,Barometer,Temperature
2019-08-23 22:30:59.156,18,25
2019-08-23 22:31:02.156,18,26
2019-08-23 22:31:05.156,17,22
2019-08-23 22:31:08.156,17,22
2019-08-23 22:31:11.156,16,26
