1566612598.7,Created on: ,2019-08-23 22:09:58.156
Timestamp,Barometer,Temperature
2019-08-23 22:09:58.156,-999.99,-999.99
2019-08-23 22:10:01.156,-999.99,-999.99
2019-08-23 22:10:04.156,-999.99,-999.99
2019-08-23 22:10:07.156,-999.99,-999.99
