1566615365.37,Created on: ,2019-08-23 22:56:05.156
Timestamp,Barometer,Temperature
2019-08-23 22:56:05.156,-999.99,-999.99
2019-08-23 22:56:08.156,-999.99,-999.99
2019-08-23 22:56:11.156,-999.99,-999.99
2019-08-23 22:56:14.156,-999.99,-999.99
2019-08-23 22:56:17.156,-999.99,-999.99
