1566504461.44,Created on: ,2019-08-22 16:07:41.156
Timestamp,Barometer,Temperature
2019-08-22 16:07:44.156,-999.99,-999.99
2019-08-22 16:09:38.156,-999.99,-999.99
2019-08-22 16:09:39.156,-999.99,-999.99
2019-08-22 16:09:40.156,-999.99,-999.99
