1566506629.2,Created on: ,2019-08-22 16:43:49.156
Timestamp,Barometer,Temperature
2019-08-22 16:43:53.156,-999.99,-999.99
2019-08-22 16:44:01.156,-999.99,-999.99
2019-08-22 16:44:01.156,-999.99,-999.99
2019-08-22 16:44:02.156,-999.99,-999.99
2019-08-22 16:44:03.156,-999.99,-999.99
2019-08-22 16:44:03.156,-999.99,-999.99
2019-08-22 16:44:25.156,-999.99,-999.99
2019-08-22 16:44:27.156,-999.99,-999.99
2019-08-22 16:44:27.156,-999.99,-999.99
2019-08-22 16:44:28.156,-999.99,-999.99
2019-08-22 16:44:30.156,-999.99,-999.99
2019-08-22 16:44:33.156,12,321
