1566607263.76,Created on: ,2019-08-23 20:41:03.156
Timestamp,Barometer,Temperature
2019-08-23 20:41:08.156,11,21
2019-08-23 20:41:11.156,11,21
2019-08-23 20:41:14.156,11,21
2019-08-23 20:41:17.156,11,21
2019-08-23 20:41:20.156,11,21
2019-08-23 20:41:23.156,11,21
2019-08-23 20:41:26.156,11,21
