1566615782.41,Created on: ,2019-08-23 23:03:02.156
Timestamp,Barometer,Temperature
2019-08-23 23:03:02.156,-999.99,-999.99
2019-08-23 23:03:05.156,-999.99,-999.99
2019-08-23 23:03:08.156,-999.99,-999.99
2019-08-23 23:03:11.156,-999.99,-999.99
2019-08-23 23:03:14.156,-999.99,-999.99
2019-08-23 23:03:17.156,-999.99,-999.99
2019-08-23 23:03:20.156,-999.99,-999.99
2019-08-23 23:03:23.156,-999.99,-999.99
